,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 15도 미만,주 평균 기온(°C) 15도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
212,대전,2020,32,4.414285714285715,5.100000000000001,-1.6000000000000014,5.5,1.4285714285714286,0.0037142857142857147,0.5857142857142856,0.028142857142857143,0.01942857142857143,34.714285714285715,23.142857142857142,0,0,0,6,0,0,0,1,67.0,0,0,0,1,0,0,1
213,부산,2020,32,3.8,2.1000000000000014,-0.8999999999999986,13.4,5.671428571428572,0.008428571428571428,0.6,0.04371428571428571,0.027857142857142858,84.57142857142857,56.0,0,0,0,0,2,5,0,0,102.0,0,0,0,1,0,0,1
214,서울,2020,32,3.2142857142857153,3.099999999999998,-2.6000000000000014,8.3,2.6285714285714286,0.009142857142857144,0.7857142857142857,0.04314285714285714,0.03242857142857143,80.42857142857143,55.0,0,1,1,2,3,0,0,0,296.0,0,0,0,1,0,0,1
215,울산,2020,32,6.014285714285713,5.300000000000001,-3.1999999999999993,6.1,2.5714285714285716,0.04442857142857143,1.6428571428571428,0.037142857142857144,0.031285714285714285,94.85714285714286,63.285714285714285,0,0,0,0,7,0,0,0,26.0,0,0,0,1,0,0,1
216,인천,2020,32,3.599999999999999,1.56666666666667,-2.5666666666666735,9.4,3.8857142857142857,0.0071428571428571435,0.6714285714285715,0.04071428571428572,0.02542857142857143,50.714285714285715,27.857142857142858,0,0,0,2,5,0,0,0,86.0,0,0,1,0,0,0,1
217,광주,2020,33,6.071428571428571,1.6999999999999993,-1.3999999999999986,6.4,2.414285714285714,0.0064285714285714285,0.8571428571428571,0.06014285714285715,0.026714285714285715,53.857142857142854,28.0,0,0,0,0,5,2,0,0,46.0,0,0,0,1,0,0,1
218,대구,2020,33,8.985714285714286,2.6000000000000014,-1.2000000000000028,6.6,1.657142857142857,0.004428571428571428,0.6571428571428571,0.05285714285714286,0.031285714285714285,57.285714285714285,26.857142857142858,0,0,0,0,0,5,1,1,69.0,0,0,0,1,0,1,0
219,대전,2020,33,5.742857142857143,2.6000000000000014,-1.4000000000000021,4.4,1.457142857142857,0.004,0.6,0.048999999999999995,0.016714285714285713,35.57142857142857,21.714285714285715,0,1,0,4,2,0,0,0,58.0,0,0,0,1,0,0,1
220,부산,2020,33,5.471428571428571,3.0,-1.5,13.3,4.671428571428572,0.007571428571428572,0.7142857142857143,0.07742857142857143,0.03542857142857143,74.71428571428571,32.285714285714285,0,0,0,1,0,6,0,0,76.0,0,0,0,1,0,0,1
221,서울,2020,33,4.357142857142858,4.0,-2.3000000000000007,5.7,2.4285714285714284,0.009142857142857144,0.8142857142857143,0.06799999999999999,0.04,61.57142857142857,36.0,0,0,0,0,4,3,0,0,285.0,0,0,0,1,0,0,1
222,울산,2020,33,7.842857142857142,3.3000000000000007,-0.6999999999999993,5.5,2.457142857142857,0.046857142857142854,2.2857142857142856,0.06057142857142857,0.04842857142857143,80.0,46.857142857142854,0,0,0,0,5,2,0,0,36.0,0,0,0,1,0,0,1
223,인천,2020,33,3.433333333333333,3.333333333333332,-1.5,7.5,3.3285714285714287,0.006142857142857143,0.7571428571428571,0.05814285714285715,0.029571428571428575,49.57142857142857,25.857142857142858,0,0,0,0,4,3,0,0,97.0,0,0,0,1,0,0,1
224,광주,2020,34,8.700000000000001,2.1000000000000014,-1.6000000000000014,3.8,1.1142857142857143,0.02242857142857143,1.6714285714285713,0.10528571428571427,0.04014285714285715,95.57142857142857,59.57142857142857,0,0,0,0,1,6,0,0,41.0,0,0,0,1,0,0,1
225,대구,2020,34,10.0,2.3000000000000007,-0.5999999999999979,5.8,2.057142857142857,0.0064285714285714285,0.6857142857142857,0.077,0.03928571428571429,66.85714285714286,40.142857142857146,0,0,0,4,0,0,2,1,80.0,0,0,0,1,0,1,0
226,대전,2020,34,8.642857142857144,1.0,-1.4000000000000021,4.1,0.9,0.005571428571428572,0.7142857142857143,0.06257142857142857,0.02057142857142857,59.142857142857146,37.0,0,0,1,2,0,1,0,3,55.0,0,0,0,1,0,0,1
227,부산,2020,34,6.5428571428571445,1.8000000000000007,-2.8999999999999986,7.0,2.5714285714285716,0.012428571428571428,0.8285714285714285,0.11857142857142856,0.04757142857142856,80.71428571428571,55.142857142857146,0,1,1,3,1,0,0,1,103.0,0,0,0,1,0,1,0
228,서울,2020,34,6.685714285714285,2.299999999999997,-3.5,5.5,1.8857142857142857,0.011714285714285715,0.7428571428571429,0.10257142857142856,0.04785714285714286,70.57142857142857,52.714285714285715,0,0,0,0,0,3,3,1,340.0,0,0,0,1,0,1,0
229,울산,2020,34,9.085714285714287,0.7999999999999972,-1.3999999999999986,3.9,1.4714285714285715,0.045,1.8285714285714285,0.11571428571428573,0.05928571428571428,90.85714285714286,60.285714285714285,0,4,1,1,0,0,0,1,47.0,0,0,0,1,0,0,1
230,인천,2020,34,5.180952380952384,1.3333333333333321,-1.033333333333335,4.6,2.157142857142857,0.010285714285714285,0.7571428571428571,0.08985714285714286,0.03457142857142857,61.0,38.714285714285715,0,0,0,1,0,5,0,1,89.0,0,0,1,0,0,0,1
231,광주,2020,35,7.528571428571428,2.700000000000003,-0.6999999999999993,8.4,2.342857142857143,0.019857142857142858,1.5571428571428572,0.06242857142857144,0.034428571428571426,60.142857142857146,34.42857142857143,0,1,0,5,1,0,0,0,42.0,0,0,0,1,0,0,1
232,대구,2020,35,8.77142857142857,2.3999999999999986,-1.3000000000000007,6.9,2.157142857142857,0.004857142857142858,0.5857142857142856,0.054714285714285715,0.03157142857142857,65.71428571428571,37.285714285714285,0,0,2,4,1,0,0,0,55.0,0,0,0,1,0,1,0
233,대전,2020,35,8.599999999999998,2.299999999999997,-0.3000000000000007,8.1,1.842857142857143,0.0041428571428571434,0.5571428571428572,0.05028571428571428,0.020857142857142855,38.57142857142857,25.0,1,1,2,2,1,0,0,0,65.0,0,0,0,1,0,0,1
234,부산,2020,35,6.285714285714286,2.8000000000000007,-4.200000000000003,9.6,2.9714285714285715,0.010714285714285714,0.7142857142857143,0.07671428571428572,0.03585714285714286,67.57142857142857,42.285714285714285,0,1,1,2,0,3,0,0,92.0,0,0,0,1,0,0,1
235,서울,2020,35,5.814285714285715,2.5,-1.3999999999999986,7.0,2.3285714285714287,0.009714285714285715,0.7714285714285715,0.07085714285714285,0.03342857142857143,68.0,39.0,0,2,1,1,0,2,0,1,295.0,0,0,0,1,0,0,1
236,울산,2020,35,7.200000000000001,2.299999999999997,-2.1000000000000014,4.8,2.042857142857143,0.039714285714285716,1.7714285714285716,0.06057142857142857,0.04214285714285714,68.71428571428571,45.714285714285715,0,1,1,2,3,0,0,0,29.0,0,0,0,1,0,0,1
237,인천,2020,35,5.076190476190476,2.3333333333333357,-0.9666666666666686,12.0,3.1,0.006714285714285714,0.7,0.0642857142857143,0.03314285714285715,50.714285714285715,30.857142857142858,0,0,0,4,1,2,0,0,69.0,0,0,0,1,0,0,1
238,광주,2020,36,5.942857142857143,1.0999999999999979,-2.5,6.9,2.1,0.008285714285714287,0.7428571428571429,0.062,0.03585714285714286,52.285714285714285,36.42857142857143,0,4,0,1,0,2,0,0,33.0,0,0,1,0,0,0,1
239,대구,2020,36,6.071428571428571,2.5,-5.5,11.3,2.7285714285714286,0.0061428571428571435,0.7285714285714285,0.054285714285714284,0.03414285714285714,53.42857142857143,32.57142857142857,0,2,3,1,0,1,0,0,74.0,0,0,1,0,0,1,0
240,대전,2020,36,6.442857142857144,2.8000000000000007,-2.400000000000002,7.2,2.0142857142857147,0.0041428571428571434,0.5857142857142856,0.054,0.02057142857142857,37.285714285714285,22.285714285714285,0,1,3,1,0,0,0,2,59.0,0,0,1,0,0,0,1
241,부산,2020,36,5.271428571428572,0.9000000000000021,-3.0,20.5,4.414285714285714,0.006857142857142858,0.8714285714285713,0.06828571428571428,0.04785714285714286,69.71428571428571,43.142857142857146,0,5,0,2,0,0,0,0,83.0,0,0,1,0,0,1,0
242,서울,2020,36,5.985714285714286,1.8999999999999986,-2.6000000000000014,9.8,2.742857142857143,0.013142857142857142,0.8142857142857143,0.075,0.04171428571428571,69.85714285714286,42.714285714285715,0,4,1,0,1,1,0,0,338.0,0,0,1,0,0,1,0
243,울산,2020,36,5.471428571428571,2.1000000000000014,-3.900000000000002,11.7,2.9,0.03342857142857143,1.1285714285714286,0.05742857142857143,0.041999999999999996,72.14285714285714,41.285714285714285,0,1,1,0,1,0,1,3,37.0,0,0,1,0,0,0,1
244,인천,2020,36,5.3000000000000025,0.7333333333333307,-2.1999999999999993,13.1,3.4857142857142853,0.007571428571428571,0.8285714285714285,0.07257142857142858,0.04528571428571428,44.57142857142857,25.857142857142858,1,2,0,2,0,1,0,1,83.0,0,0,1,0,0,0,1
245,광주,2020,37,6.028571428571429,5.099999999999998,-2.3000000000000007,7.0,1.7142857142857142,0.011142857142857144,0.9857142857142857,0.078,0.03357142857142857,59.285714285714285,35.42857142857143,0,2,0,1,0,4,0,0,44.0,0,0,1,0,0,0,1
246,대구,2020,37,7.142857142857143,4.900000000000002,-1.8000000000000007,9.0,2.185714285714286,0.003857142857142857,0.7999999999999999,0.06942857142857142,0.039142857142857146,66.0,43.42857142857143,0,1,0,2,0,2,1,1,59.0,0,0,1,0,0,1,0
247,대전,2020,37,6.457142857142857,6.5,-3.1999999999999993,5.9,1.5,0.0041428571428571434,0.6571428571428571,0.06471428571428571,0.02414285714285714,41.0,26.142857142857142,0,0,1,1,2,0,0,3,49.0,0,0,1,0,0,0,1
248,부산,2020,37,5.371428571428573,2.6999999999999993,-1.0,18.4,4.371428571428572,0.0071428571428571435,0.7285714285714285,0.07928571428571428,0.03985714285714286,70.0,46.0,0,2,1,2,0,2,0,0,78.0,0,0,1,0,0,0,1
249,서울,2020,37,6.628571428571429,5.899999999999999,-2.0,7.9,2.742857142857143,0.013,0.9,0.08514285714285715,0.04014285714285714,74.0,45.0,0,2,0,1,0,1,0,3,324.0,0,0,1,0,0,1,0
250,울산,2020,37,5.957142857142857,4.0,-1.3000000000000007,12.6,2.8000000000000003,0.018714285714285715,1.2,0.06842857142857142,0.04814285714285714,82.57142857142857,51.0,1,1,2,0,2,0,0,1,30.0,0,0,1,0,0,0,1
251,인천,2020,37,5.552380952380952,3.9666666666666686,-2.6333333333333293,13.2,3.914285714285714,0.006714285714285714,0.8428571428571429,0.07185714285714286,0.04357142857142857,47.57142857142857,28.285714285714285,0,1,1,1,0,2,0,2,78.0,0,0,1,0,0,0,1
252,광주,2020,38,8.514285714285714,3.0,-2.6999999999999993,4.7,1.042857142857143,0.020714285714285713,1.342857142857143,0.06385714285714286,0.039714285714285716,59.285714285714285,36.0,1,1,0,1,2,2,0,0,34.0,0,0,1,0,0,0,1
253,대구,2020,38,9.828571428571427,2.6000000000000014,-3.3000000000000007,6.5,1.5857142857142859,0.0061428571428571435,0.7142857142857143,0.06714285714285714,0.04328571428571428,79.71428571428571,38.142857142857146,0,1,0,1,0,2,3,0,64.0,0,0,1,0,0,1,0
254,대전,2020,38,8.385714285714286,1.8999999999999986,-2.3000000000000007,4.0,1.1142857142857143,0.005285714285714285,0.6428571428571429,0.06242857142857143,0.027714285714285716,38.142857142857146,23.428571428571427,0,0,1,2,0,1,0,3,50.0,0,0,1,0,0,0,1
255,부산,2020,38,6.257142857142858,4.700000000000003,-3.6000000000000014,6.7,2.442857142857143,0.008714285714285714,0.8428571428571429,0.072,0.054142857142857145,66.28571428571429,45.857142857142854,0,0,2,1,0,3,0,1,66.0,0,0,1,0,0,1,0
256,서울,2020,38,6.971428571428571,2.8000000000000007,-2.0000000000000018,6.0,2.0571428571428574,0.009857142857142858,1.0571428571428572,0.075,0.04785714285714286,57.57142857142857,41.0,0,0,0,1,1,3,2,0,314.0,0,0,1,0,0,1,0
257,울산,2020,38,8.72857142857143,4.599999999999998,-3.3999999999999986,4.2,1.4857142857142858,0.023142857142857142,1.5571428571428572,0.06999999999999999,0.04814285714285715,83.14285714285714,38.857142857142854,0,0,2,0,3,0,1,1,25.0,0,0,1,0,0,1,0
258,인천,2020,38,6.509523809523808,1.1666666666666714,-1.2666666666666657,8.1,2.814285714285714,0.006857142857142858,0.8428571428571429,0.07642857142857143,0.047,60.0,30.142857142857142,0,0,0,1,0,4,1,1,88.0,0,0,1,0,0,1,0
259,광주,2020,39,9.614285714285714,4.100000000000001,-0.9000000000000004,4.3,1.4714285714285713,0.004857142857142858,0.6,0.052142857142857144,0.03514285714285714,41.857142857142854,26.428571428571427,0,6,0,1,0,0,0,0,42.0,0,0,1,0,0,1,0
260,대구,2020,39,9.742857142857142,1.7000000000000028,-1.5999999999999996,6.7,1.8142857142857143,0.005571428571428572,0.6428571428571429,0.05385714285714286,0.038,51.57142857142857,25.714285714285715,0,1,6,0,0,0,0,0,67.0,0,0,1,0,0,1,0
261,대전,2020,39,10.785714285714286,2.799999999999997,-1.8999999999999986,6.1,1.5142857142857142,0.004428571428571428,0.5857142857142856,0.05171428571428571,0.02742857142857143,30.857142857142858,17.714285714285715,0,4,3,0,0,0,0,0,64.0,0,0,1,0,0,1,0
262,부산,2020,39,7.557142857142858,2.599999999999998,-1.1999999999999993,6.7,3.3285714285714287,0.009571428571428573,0.7428571428571429,0.05742857142857143,0.047285714285714285,66.14285714285714,38.142857142857146,0,7,0,0,0,0,0,0,75.0,0,0,1,0,0,1,0
263,서울,2020,39,9.814285714285713,1.5999999999999979,-2.0,6.2,2.6285714285714286,0.016428571428571428,0.8142857142857143,0.06585714285714286,0.04057142857142857,59.42857142857143,30.857142857142858,0,5,0,1,0,0,0,1,388.0,0,0,1,0,0,1,0
264,울산,2020,39,6.214285714285714,1.0999999999999979,-2.5999999999999996,5.1,2.9428571428571426,0.05157142857142857,0.8428571428571429,0.062,0.03428571428571429,56.42857142857143,25.285714285714285,4,1,0,0,0,0,0,2,30.0,0,0,1,0,0,1,0
265,인천,2020,39,8.090476190476192,1.3333333333333357,-1.5666666666666629,6.8,3.2857142857142856,0.006571428571428571,0.8142857142857143,0.059000000000000004,0.05228571428571428,48.57142857142857,24.714285714285715,0,5,0,0,0,0,0,2,94.0,0,0,1,0,0,1,0
266,광주,2020,40,9.014285714285714,0.40000000000000213,-2.0,4.2,1.042857142857143,0.015142857142857144,1.1142857142857143,0.07557142857142858,0.036,64.57142857142857,43.142857142857146,2,2,0,0,1,1,0,1,21.0,0,0,1,0,0,1,0
267,대구,2020,40,11.242857142857144,2.0,-3.1000000000000014,5.1,1.6428571428571428,0.0051428571428571435,0.7428571428571429,0.06799999999999999,0.04228571428571428,67.85714285714286,39.0,0,1,1,1,0,0,1,3,44.0,0,0,1,0,0,1,0
268,대전,2020,40,9.885714285714286,1.7999999999999972,-4.699999999999999,5.7,1.0857142857142856,0.004285714285714286,0.6428571428571429,0.06285714285714286,0.022857142857142857,44.714285714285715,29.0,0,0,2,2,1,0,0,2,52.0,0,0,1,0,0,1,0
269,부산,2020,40,7.800000000000002,1.3999999999999986,-1.1000000000000014,6.6,2.6,0.009428571428571429,0.8142857142857143,0.07842857142857142,0.057,69.0,46.0,0,2,2,1,0,1,0,1,47.0,0,0,1,0,0,1,0
270,서울,2020,40,8.37142857142857,1.8000000000000007,-7.700000000000001,7.2,2.0571428571428574,0.009142857142857144,0.9428571428571428,0.08957142857142857,0.03942857142857143,60.0,41.285714285714285,0,0,0,1,0,4,1,1,192.0,0,0,1,0,0,1,0
271,울산,2020,40,9.142857142857142,3.1999999999999993,-2.799999999999999,4.7,1.6428571428571428,0.02514285714285714,1.3571428571428572,0.07114285714285715,0.03685714285714286,59.857142857142854,38.142857142857146,0,4,1,0,0,1,0,1,22.0,0,0,1,0,0,1,0
272,인천,2020,40,7.061904761904763,0.43333333333333357,-5.066666666666668,8.8,2.585714285714286,0.008142857142857143,0.7857142857142857,0.07185714285714286,0.04371428571428571,60.142857142857146,32.857142857142854,0,0,0,0,1,3,0,3,64.0,0,0,1,0,0,1,0
273,광주,2020,41,10.442857142857141,2.6000000000000014,-3.5999999999999996,5.3,1.8285714285714287,0.007714285714285714,0.6,0.05385714285714286,0.03671428571428571,66.85714285714286,47.0,1,5,0,0,0,0,1,0,33.0,0,0,1,0,0,1,0
274,대구,2020,41,8.714285714285714,2.299999999999997,-6.0,8.2,2.7714285714285714,0.009714285714285715,0.7,0.05585714285714286,0.04071428571428571,51.142857142857146,38.57142857142857,0,1,4,0,0,0,2,0,65.0,0,0,1,0,0,1,0
275,대전,2020,41,11.428571428571429,2.099999999999998,-5.200000000000001,7.1,1.8571428571428572,0.004428571428571428,0.6142857142857142,0.05385714285714286,0.027714285714285716,44.285714285714285,22.571428571428573,1,1,4,0,0,0,0,1,67.0,0,0,1,0,0,1,0
276,부산,2020,41,7.3,1.6000000000000014,-5.699999999999999,8.9,3.857142857142857,0.007,1.0285714285714287,0.061714285714285715,0.059428571428571435,75.57142857142857,41.285714285714285,0,5,0,0,0,0,0,2,78.0,0,0,1,0,0,1,0
277,서울,2020,41,10.22857142857143,2.3000000000000007,-2.0999999999999996,5.4,2.3285714285714287,0.013571428571428571,0.9,0.06371428571428571,0.04542857142857143,76.42857142857143,34.714285714285715,1,4,0,0,0,0,2,0,356.0,0,0,1,0,0,1,0
278,울산,2020,41,6.2142857142857135,1.0999999999999979,-7.199999999999999,6.1,3.1,0.024714285714285713,0.9,0.053,0.038,68.71428571428571,49.42857142857143,2,1,0,0,0,0,0,4,23.0,0,0,1,0,0,1,0
279,인천,2020,41,8.62857142857143,2.3000000000000007,-0.4999999999999982,6.7,3.1142857142857143,0.007714285714285714,0.7428571428571429,0.055285714285714285,0.05228571428571428,61.285714285714285,27.428571428571427,1,3,0,0,0,0,0,3,82.0,0,0,1,0,0,1,0
280,광주,2020,42,9.657142857142857,3.200000000000003,-2.8000000000000007,3.5,1.1142857142857143,0.017857142857142856,1.342857142857143,0.055,0.048999999999999995,70.14285714285714,48.142857142857146,5,2,0,0,0,0,0,0,32.0,0,0,1,0,0,1,0
281,대구,2020,42,11.957142857142857,4.0,-3.299999999999999,5.6,1.5857142857142856,0.0074285714285714285,0.7571428571428571,0.06085714285714285,0.05828571428571429,86.71428571428571,55.714285714285715,0,0,0,1,0,1,2,3,50.0,0,1,0,0,0,1,0
282,대전,2020,42,11.357142857142858,3.4999999999999982,-4.9,3.3,1.0,0.005714285714285714,0.7714285714285715,0.05657142857142857,0.04257142857142857,64.42857142857143,40.714285714285715,0,0,0,1,0,0,0,6,70.0,0,1,0,0,0,1,0
283,부산,2020,42,8.7,4.0,-2.0999999999999996,5.7,2.2142857142857144,0.009142857142857144,1.1857142857142857,0.07642857142857143,0.07242857142857143,98.42857142857143,57.57142857142857,0,1,0,0,0,2,0,4,90.0,0,0,1,0,0,1,0
284,서울,2020,42,10.028571428571428,3.200000000000001,-3.5,5.8,1.942857142857143,0.013571428571428571,1.0285714285714287,0.07242857142857143,0.061714285714285715,84.42857142857143,48.57142857142857,0,1,0,0,0,5,1,0,324.0,0,1,0,0,0,1,0
285,울산,2020,42,9.799999999999999,3.400000000000002,-1.700000000000001,4.2,1.9857142857142855,0.03142857142857143,1.6714285714285713,0.06699999999999999,0.05114285714285714,78.71428571428571,51.714285714285715,1,2,0,0,0,0,0,4,25.0,0,0,1,0,0,1,0
286,인천,2020,42,7.98095238095238,2.099999999999998,-2.7666666666666693,5.8,2.5,0.007857142857142858,0.9857142857142858,0.06157142857142857,0.062142857142857146,80.0,45.857142857142854,1,0,0,0,0,0,0,6,102.0,0,1,0,0,0,1,0
287,광주,2020,43,8.985714285714286,4.000000000000002,-2.200000000000001,4.4,1.0857142857142856,0.015285714285714286,1.3,0.05685714285714286,0.05971428571428571,124.28571428571429,65.28571428571429,4,2,0,1,0,0,0,0,37.0,0,1,0,0,0,1,0
288,대구,2020,43,11.414285714285715,4.100000000000001,-3.5999999999999996,6.8,2.357142857142857,0.006285714285714285,0.8142857142857143,0.05685714285714285,0.05914285714285714,112.42857142857143,45.57142857142857,0,0,1,1,0,0,4,1,50.0,0,1,0,0,0,1,0
289,대전,2020,43,11.785714285714286,3.9000000000000004,-2.6,5.4,1.2142857142857142,0.005,0.7571428571428571,0.057,0.046142857142857145,87.28571428571429,49.857142857142854,0,0,0,0,0,1,0,6,63.0,0,1,0,0,0,1,0
290,부산,2020,43,9.071428571428571,3.400000000000002,-5.100000000000001,7.9,2.557142857142857,0.011142857142857144,1.5999999999999999,0.06257142857142857,0.06928571428571428,148.85714285714286,70.0,0,1,0,0,0,2,0,4,62.0,0,0,1,0,0,1,0
291,서울,2020,43,10.014285714285716,4.199999999999999,-3.4000000000000004,5.9,2.1714285714285713,0.011999999999999999,1.157142857142857,0.07242857142857143,0.07114285714285715,122.28571428571429,61.714285714285715,0,0,0,1,0,3,2,1,309.0,0,1,0,0,0,1,0
292,울산,2020,43,9.414285714285713,3.6000000000000014,-3.8000000000000007,5.3,2.085714285714286,0.01942857142857143,1.842857142857143,0.062,0.05385714285714286,89.57142857142857,49.142857142857146,0,2,0,0,0,0,1,4,17.0,0,1,0,0,0,1,0
293,인천,2020,43,7.914285714285714,3.333333333333332,-2.799999999999999,8.4,3.1142857142857143,0.013142857142857142,1.1142857142857143,0.06814285714285714,0.06457142857142857,113.28571428571429,64.85714285714286,0,0,0,1,0,0,0,6,79.0,0,1,0,0,0,1,0
294,광주,2020,44,10.857142857142858,1.1999999999999993,-3.299999999999999,3.5,0.8285714285714285,0.019857142857142858,1.6428571428571428,0.058857142857142865,0.06285714285714286,108.85714285714286,69.28571428571429,1,5,0,1,0,0,0,0,25.0,0,1,0,0,0,1,0
295,대구,2020,44,12.1,0.8000000000000007,-6.1000000000000005,5.0,1.3142857142857143,0.009571428571428573,0.9714285714285714,0.06642857142857143,0.07342857142857143,113.14285714285714,62.285714285714285,0,0,0,1,0,1,5,0,51.0,0,1,0,0,0,1,0
296,대전,2020,44,12.599999999999998,2.5,-4.3,3.6,1.0142857142857142,0.006142857142857143,0.9,0.060714285714285714,0.05071428571428571,85.42857142857143,56.57142857142857,0,0,1,1,0,1,0,4,63.0,0,1,0,0,0,1,0
297,부산,2020,44,9.414285714285715,1.3999999999999986,-4.800000000000001,5.8,2.4,0.011,1.8857142857142857,0.07185714285714286,0.07814285714285715,160.57142857142858,81.14285714285714,0,2,0,0,1,1,0,3,86.0,0,0,1,0,0,1,0
298,서울,2020,44,9.785714285714286,3.5,-3.0999999999999996,5.0,2.042857142857143,0.010857142857142857,1.3571428571428572,0.07571428571428572,0.07628571428571429,116.0,80.14285714285714,0,1,0,0,1,2,0,3,300.0,0,1,0,0,0,1,0
299,울산,2020,44,10.0,1.1000000000000014,-2.5,4.2,1.7285714285714284,0.01942857142857143,1.4714285714285715,0.06871428571428571,0.06328571428571429,94.28571428571429,54.285714285714285,0,2,0,0,0,0,1,4,21.0,0,1,0,0,0,1,0
300,인천,2020,44,8.057142857142857,1.9666666666666632,-4.1333333333333355,6.9,2.585714285714286,0.008,1.4142857142857144,0.06742857142857143,0.07757142857142856,125.85714285714286,72.14285714285714,1,1,0,0,0,3,0,2,74.0,0,1,0,0,0,1,0
301,광주,2020,45,9.428571428571429,6.300000000000001,-3.0999999999999996,5.1,1.1857142857142857,0.009999999999999998,1.2714285714285716,0.04528571428571428,0.05442857142857143,98.71428571428571,56.42857142857143,4,2,0,0,0,1,0,0,31.0,0,1,0,0,0,1,0
302,대구,2020,45,11.214285714285714,7.700000000000001,-3.0,9.0,2.185714285714286,0.01057142857142857,1.0285714285714287,0.046285714285714284,0.06814285714285714,101.14285714285714,50.714285714285715,0,0,1,1,0,0,3,2,42.0,0,1,0,0,0,1,0
303,대전,2020,45,11.328571428571427,5.6,-6.1000000000000005,5.5,1.3571428571428572,0.0051428571428571435,0.8428571428571429,0.040999999999999995,0.044,74.28571428571429,41.142857142857146,0,0,0,1,0,1,0,5,56.0,0,1,0,0,0,1,0
304,부산,2020,45,8.928571428571429,4.200000000000003,-6.7,6.7,2.5285714285714285,0.011571428571428571,1.5999999999999999,0.050571428571428566,0.059857142857142866,112.85714285714286,65.57142857142857,0,0,0,1,1,3,1,1,79.0,0,1,0,0,0,1,0
305,서울,2020,45,8.457142857142857,5.1,-9.1,8.4,2.4857142857142853,0.011571428571428571,1.0714285714285714,0.058428571428571434,0.06042857142857143,113.28571428571429,69.85714285714286,0,0,0,1,1,2,2,1,304.0,0,1,0,0,0,1,0
306,울산,2020,45,9.642857142857142,5.0,-5.800000000000001,5.8,1.9285714285714286,0.01942857142857143,1.5714285714285714,0.050857142857142865,0.06085714285714285,96.28571428571429,47.57142857142857,0,0,0,0,0,0,2,5,24.0,0,1,0,0,0,1,0
307,인천,2020,45,7.304761904761905,4.166666666666666,-7.433333333333333,8.7,3.542857142857143,0.007714285714285714,1.0571428571428572,0.052,0.05657142857142857,117.85714285714286,58.857142857142854,0,1,0,1,0,0,1,4,75.0,0,1,0,0,0,1,0
308,광주,2020,46,12.6,3.3000000000000007,-3.1000000000000005,4.5,1.0,0.018,1.942857142857143,0.054142857142857145,0.06771428571428571,109.42857142857143,72.14285714285714,2,2,0,1,2,0,0,0,30.0,0,1,0,0,0,1,0
309,대구,2020,46,14.0,2.3000000000000007,-2.6999999999999997,6.2,1.5999999999999999,0.009142857142857144,1.1142857142857143,0.054285714285714284,0.08014285714285714,119.0,61.57142857142857,0,0,2,0,0,2,3,0,41.0,0,1,0,0,0,1,0
310,대전,2020,46,14.571428571428571,2.799999999999999,-4.7,3.9,1.0142857142857142,0.005857142857142858,1.1142857142857143,0.054,0.05585714285714286,94.14285714285714,65.28571428571429,0,0,0,3,1,0,0,3,66.0,0,1,0,0,0,1,0
311,부산,2020,46,9.914285714285715,2.6000000000000014,-3.8000000000000007,7.0,2.3428571428571425,0.010857142857142857,1.8142857142857143,0.058857142857142865,0.07971428571428571,134.28571428571428,88.28571428571429,0,1,1,0,1,1,0,3,85.0,0,1,0,0,0,1,0
312,서울,2020,46,10.285714285714286,4.0,-2.4000000000000004,5.0,1.7571428571428573,0.013142857142857142,1.3857142857142857,0.06357142857142857,0.08242857142857142,124.42857142857143,79.0,0,0,1,1,1,1,3,0,298.0,0,1,0,0,0,1,0
313,울산,2020,46,11.014285714285714,2.700000000000003,-3.7,5.6,1.842857142857143,0.019285714285714288,1.2428571428571427,0.05542857142857143,0.06271428571428571,81.14285714285714,46.285714285714285,1,1,2,0,0,0,0,3,30.0,0,1,0,0,0,1,0
314,인천,2020,46,8.714285714285714,2.333333333333334,-1.7333333333333316,5.2,1.8285714285714287,0.008714285714285714,1.7571428571428573,0.060714285714285714,0.08185714285714285,125.14285714285714,81.85714285714286,0,0,0,1,0,3,0,3,92.0,0,1,0,0,0,1,0
315,광주,2020,47,9.257142857142856,4.199999999999999,-5.200000000000001,8.8,1.842857142857143,0.008142857142857143,1.1285714285714286,0.04914285714285714,0.04528571428571428,76.28571428571429,53.857142857142854,2,1,0,2,1,1,0,0,30.0,0,1,0,0,0,1,0
316,대구,2020,47,10.328571428571427,3.0,-7.6000000000000005,6.9,2.3285714285714287,0.007285714285714285,1.4285714285714286,0.046142857142857145,0.056,90.85714285714286,54.857142857142854,0,0,1,2,0,0,3,1,44.0,0,1,0,0,0,1,0
