,지역,년,주,주 평균 일교차(°C),전날 대비 최고 기온 상승 최대 변화(°C),전날 대비 최저 기온 하강 최대 변화(°C),주평균 최대 풍속(m/s),주평균 평균 풍속(m/s),SO2_최대값,CO_최대값,O3_최대값,NO2_최대값,PM10_최대값,PM25_최대값,풍향(N~NE),풍향(NE~E),풍향(E~SE),풍향(SE~S),풍향(S~SW),풍향(SW~W),풍향(W~NW),풍향(NW~N),환자 수,주 평균 기온(°C) 5도 미만,주 평균 기온(°C) 5도 이상 15도 미만,주 평균 기온(°C) 15도 이상 25도 미만,주 평균 기온(°C) 25도 이상,상대습도 (건조),상대습도 (적정),상대습도 (습함)
544,울산,2018,29,9.214285714285717,2.8000000000000043,-0.8999999999999986,5.5,1.5285714285714285,0.07314285714285715,1.3142857142857143,0.08585714285714285,0.04871428571428572,89.85714285714286,57.714285714285715,0,0,2,3,2,0,0,0,29.0,0,0,0,1,0,1,0
545,인천,2018,29,8.40952380952381,2.5666666666666664,-1.033333333333335,4.8,2.1,0.007285714285714285,0.38571428571428573,0.043,0.027142857142857142,40.0,24.285714285714285,0,0,0,0,0,2,1,4,114.0,0,0,0,1,0,0,1
546,광주,2018,30,10.671428571428573,2.0,-1.0,5.4,1.6428571428571428,0.006714285714285714,0.7142857142857143,0.06057142857142857,0.030285714285714284,58.57142857142857,39.42857142857143,0,2,0,0,2,2,0,1,47.0,0,0,0,1,0,1,0
547,대구,2018,30,10.4,3.0,-2.3000000000000007,5.9,2.0428571428571427,0.0071428571428571435,0.9,0.046142857142857145,0.045714285714285714,92.28571428571429,54.857142857142854,0,1,2,0,0,3,0,1,56.0,0,0,0,1,0,1,0
548,대전,2018,30,9.571428571428571,1.7999999999999972,-1.3000000000000007,4.1,1.2571428571428573,0.005714285714285714,0.5428571428571428,0.03642857142857143,0.033999999999999996,48.142857142857146,28.285714285714285,1,1,0,1,0,1,0,3,63.0,0,0,0,1,0,1,0
549,부산,2018,30,6.5,2.8999999999999986,-1.3999999999999986,7.2,3.2857142857142856,0.009571428571428573,0.5142857142857142,0.037571428571428575,0.018857142857142857,78.14285714285714,32.42857142857143,0,1,1,0,4,0,1,0,91.0,0,0,0,1,0,1,0
550,서울,2018,30,7.800000000000002,1.6999999999999957,-2.0,4.0,1.657142857142857,0.0061428571428571435,0.9571428571428572,0.033999999999999996,0.055285714285714285,80.57142857142857,47.857142857142854,0,0,0,1,0,3,1,2,323.0,0,0,0,1,0,1,0
551,울산,2018,30,7.799999999999998,0.6999999999999957,-1.3999999999999986,7.8,2.0142857142857142,0.03157142857142857,1.0142857142857142,0.062142857142857146,0.046714285714285715,73.28571428571429,51.57142857142857,0,1,3,2,0,0,0,1,43.0,0,0,0,1,0,1,0
552,인천,2018,30,6.933333333333333,1.600000000000005,-0.5999999999999979,7.0,2.257142857142857,0.007,0.31428571428571433,0.03457142857142857,0.017857142857142856,33.142857142857146,18.285714285714285,1,0,1,0,1,3,0,1,99.0,0,0,0,1,0,0,1
553,광주,2018,31,9.857142857142858,1.3999999999999986,-1.7000000000000028,5.7,1.7428571428571427,0.009714285714285715,0.6,0.06842857142857142,0.041857142857142864,79.71428571428571,53.42857142857143,1,2,0,2,2,0,0,0,42.0,0,0,0,1,0,1,0
554,대구,2018,31,10.771428571428572,3.200000000000003,-1.0999999999999979,7.0,2.7857142857142856,0.009285714285714286,0.9857142857142858,0.05042857142857143,0.04585714285714286,70.14285714285714,37.0,0,2,2,1,0,0,1,1,67.0,0,0,0,1,0,1,0
555,대전,2018,31,10.2,1.6999999999999957,-1.1999999999999993,5.3,1.7714285714285716,0.012,0.7571428571428571,0.03842857142857143,0.03885714285714286,54.714285714285715,31.142857142857142,0,3,2,0,0,0,0,2,48.0,0,0,0,1,0,1,0
556,부산,2018,31,7.185714285714285,2.6000000000000014,-0.10000000000000142,7.3,3.342857142857143,0.0051428571428571435,0.4571428571428572,0.037142857142857144,0.020428571428571428,48.714285714285715,30.142857142857142,0,0,4,0,2,1,0,0,67.0,0,0,0,1,0,1,0
557,서울,2018,31,8.87142857142857,1.3999999999999986,-2.0,4.9,1.842857142857143,0.007,0.9000000000000001,0.029428571428571432,0.05485714285714286,80.42857142857143,49.142857142857146,0,1,0,0,0,2,1,3,275.0,0,0,0,1,0,1,0
558,울산,2018,31,9.157142857142857,2.3999999999999986,-1.0999999999999979,5.4,2.157142857142857,0.026714285714285715,1.0999999999999999,0.06785714285714285,0.048999999999999995,76.14285714285714,39.285714285714285,0,4,0,0,2,0,1,0,31.0,0,0,0,1,0,1,0
559,인천,2018,31,7.614285714285713,1.0333333333333243,-0.6999999999999993,7.0,2.857142857142857,0.008285714285714285,0.38571428571428573,0.04385714285714286,0.02057142857142857,39.285714285714285,21.714285714285715,1,0,0,0,0,2,0,4,84.0,0,0,0,1,0,1,0
560,광주,2018,32,9.842857142857142,1.8000000000000043,-1.1999999999999993,6.4,1.342857142857143,0.022,0.6857142857142857,0.07728571428571429,0.05657142857142857,101.14285714285714,65.71428571428571,1,1,0,2,1,1,1,0,44.0,0,0,0,1,0,1,0
561,대구,2018,32,8.314285714285715,4.899999999999999,-1.7999999999999972,6.4,2.6999999999999997,0.009999999999999998,0.9428571428571428,0.049999999999999996,0.05457142857142857,70.57142857142857,39.42857142857143,0,1,5,1,0,0,0,0,64.0,0,0,0,1,0,1,0
562,대전,2018,32,8.771428571428572,1.0,-1.2999999999999972,5.8,1.8142857142857143,0.007,0.7285714285714285,0.03642857142857143,0.04057142857142857,45.714285714285715,31.142857142857142,0,2,1,1,0,0,0,3,57.0,0,0,0,1,0,1,0
563,부산,2018,32,5.957142857142857,3.3000000000000007,-1.8999999999999986,5.2,2.5285714285714285,0.009,0.4857142857142857,0.03628571428571429,0.021285714285714286,49.42857142857143,25.0,0,3,3,0,1,0,0,0,65.0,0,0,0,1,0,1,0
564,서울,2018,32,8.285714285714283,4.299999999999997,-1.5,4.6,1.5857142857142856,0.005285714285714285,0.8857142857142858,0.02557142857142857,0.05828571428571428,60.42857142857143,40.857142857142854,0,0,0,2,0,0,3,2,302.0,0,0,0,1,0,1,0
565,울산,2018,32,6.257142857142858,2.5,-1.8000000000000007,5.5,1.7571428571428573,0.020857142857142855,0.7857142857142857,0.08771428571428572,0.04585714285714286,95.28571428571429,52.714285714285715,0,7,0,0,0,0,0,0,22.0,0,0,0,1,0,0,1
566,인천,2018,32,7.071428571428571,2.1999999999999993,-0.7333333333333307,6.2,2.585714285714286,0.009285714285714286,0.41428571428571426,0.045571428571428575,0.025285714285714283,40.714285714285715,25.714285714285715,0,0,0,2,0,3,0,2,104.0,0,0,0,1,0,1,0
567,광주,2018,33,10.528571428571428,2.0,-2.599999999999998,7.7,2.1,0.011285714285714286,0.6857142857142857,0.07171428571428572,0.06442857142857142,103.71428571428571,67.42857142857143,0,2,0,2,2,1,0,0,40.0,0,0,0,1,0,1,0
568,대구,2018,33,10.085714285714285,4.200000000000003,-2.900000000000002,7.4,2.414285714285714,0.018285714285714287,1.3285714285714287,0.054714285714285715,0.06357142857142857,100.57142857142857,71.57142857142857,0,3,3,1,0,0,0,0,54.0,0,0,0,1,0,1,0
569,대전,2018,33,11.542857142857144,2.700000000000003,-2.8000000000000007,8.1,2.2142857142857144,0.007,0.7999999999999999,0.03614285714285714,0.04257142857142857,62.0,32.57142857142857,0,1,4,0,0,0,0,2,54.0,0,0,0,1,0,1,0
570,부산,2018,33,6.814285714285715,2.1999999999999957,-1.9000000000000021,11.4,3.0571428571428574,0.004571428571428572,0.6,0.03457142857142857,0.027571428571428573,41.42857142857143,31.428571428571427,0,2,1,0,2,2,0,0,66.0,0,0,0,1,0,1,0
571,서울,2018,33,10.357142857142858,2.8000000000000043,-4.199999999999999,5.8,1.4285714285714286,0.005571428571428572,1.0,0.023142857142857142,0.054714285714285715,63.285714285714285,45.42857142857143,0,0,1,2,0,1,0,3,206.0,0,0,0,1,0,1,0
572,울산,2018,33,7.742857142857142,3.0,-2.3999999999999986,6.2,2.085714285714286,0.04,1.1142857142857143,0.10142857142857142,0.049999999999999996,109.57142857142857,51.142857142857146,0,4,1,1,0,0,0,1,25.0,0,0,0,1,0,1,0
573,인천,2018,33,8.419047619047618,1.6999999999999957,-2.7666666666666693,7.7,3.1285714285714286,0.011428571428571427,0.38571428571428573,0.039142857142857146,0.026571428571428572,41.857142857142854,24.714285714285715,0,1,2,0,0,2,0,2,78.0,0,0,0,1,0,1,0
574,광주,2018,34,7.571428571428572,1.8999999999999986,-1.5,7.9,2.542857142857143,0.011428571428571429,0.7142857142857143,0.057,0.043,68.42857142857143,52.714285714285715,0,3,0,0,3,1,0,0,38.0,0,0,0,1,0,0,1
575,대구,2018,34,9.028571428571428,4.5,-4.099999999999998,8.0,2.7142857142857144,0.017714285714285714,1.0285714285714287,0.055,0.05914285714285715,104.28571428571429,66.28571428571429,0,0,3,1,0,3,0,0,41.0,0,0,0,1,0,1,0
576,대전,2018,34,6.8999999999999995,8.000000000000004,-3.299999999999997,6.8,2.257142857142857,0.01057142857142857,0.8857142857142858,0.037,0.048285714285714286,80.42857142857143,46.57142857142857,0,2,0,4,1,0,0,0,52.0,0,0,0,1,0,1,0
577,부산,2018,34,5.457142857142856,3.1999999999999993,-1.1999999999999993,15.5,4.2,0.008857142857142857,0.6428571428571429,0.03842857142857143,0.031,46.142857142857146,29.0,0,1,1,0,2,3,0,0,75.0,0,0,0,1,0,1,0
578,서울,2018,34,7.842857142857143,6.600000000000001,-2.5,7.1,1.9428571428571428,0.006285714285714285,1.0,0.02242857142857143,0.060714285714285714,72.71428571428571,50.285714285714285,1,0,0,4,1,1,0,0,243.0,0,0,0,1,0,1,0
579,울산,2018,34,7.028571428571429,2.6000000000000014,-3.0,8.3,2.442857142857143,0.024428571428571428,0.9857142857142858,0.09999999999999999,0.04485714285714286,117.85714285714286,60.0,0,1,2,1,2,0,0,1,29.0,0,0,0,1,0,0,1
580,인천,2018,34,6.657142857142857,3.6666666666666643,-1.7666666666666693,9.1,3.457142857142857,0.006285714285714286,0.35714285714285715,0.04071428571428572,0.020999999999999998,32.142857142857146,20.428571428571427,1,1,0,0,3,2,0,0,95.0,0,0,1,0,0,0,1
581,광주,2018,35,6.014285714285715,6.700000000000003,-2.0,5.9,1.8714285714285717,0.018571428571428572,0.6,0.05814285714285715,0.04157142857142857,60.42857142857143,41.857142857142854,0,1,0,1,3,2,0,0,38.0,0,0,0,1,0,0,1
582,대구,2018,35,7.028571428571429,6.800000000000001,-3.1999999999999993,6.8,1.8857142857142857,0.015428571428571429,1.3142857142857143,0.06285714285714286,0.07142857142857142,132.14285714285714,79.28571428571429,0,0,2,3,0,1,1,0,50.0,0,0,1,0,0,0,1
583,대전,2018,35,6.885714285714287,3.8000000000000007,-4.899999999999999,6.2,1.6714285714285713,0.0071428571428571435,1.1428571428571428,0.03785714285714286,0.04928571428571428,86.28571428571429,47.0,0,0,1,3,1,0,0,2,46.0,0,0,1,0,0,0,1
584,부산,2018,35,4.742857142857143,3.3999999999999986,-4.399999999999999,10.5,4.257142857142857,0.008571428571428572,0.8285714285714285,0.041999999999999996,0.04357142857142857,45.142857142857146,31.571428571428573,0,2,0,0,0,5,0,0,75.0,0,0,0,1,0,0,1
585,서울,2018,35,6.3428571428571425,2.1000000000000014,-2.0,4.5,1.4714285714285715,0.006714285714285714,1.1285714285714286,0.026285714285714284,0.05071428571428571,82.14285714285714,49.142857142857146,0,2,0,1,0,1,2,1,243.0,0,0,1,0,0,1,0
586,울산,2018,35,6.342857142857143,3.1000000000000014,-2.6000000000000014,6.7,1.9714285714285715,0.03314285714285715,0.7714285714285715,0.06842857142857142,0.06328571428571429,90.42857142857143,32.42857142857143,0,2,1,0,3,1,0,0,19.0,0,0,1,0,0,0,1
587,인천,2018,35,6.099999999999999,2.1666666666666643,-1.533333333333335,8.0,2.9,0.008285714285714287,0.31428571428571433,0.034999999999999996,0.023,35.714285714285715,16.714285714285715,1,0,1,2,1,1,0,1,72.0,0,0,1,0,0,0,1
588,광주,2018,36,8.185714285714285,2.5,-3.3000000000000007,5.7,1.4285714285714286,0.014285714285714287,1.1428571428571428,0.07285714285714286,0.047714285714285716,97.14285714285714,70.71428571428571,3,0,0,0,3,1,0,0,27.0,0,0,1,0,0,1,0
589,대구,2018,36,9.071428571428571,3.599999999999998,-3.599999999999998,5.9,1.8571428571428572,0.016714285714285713,1.0571428571428572,0.07071428571428572,0.063,119.28571428571429,74.71428571428571,0,0,1,1,0,1,1,3,40.0,0,0,1,0,0,1,0
590,대전,2018,36,8.757142857142856,1.5,-4.299999999999999,4.6,1.5571428571428572,0.020285714285714285,1.0571428571428572,0.04128571428571428,0.049428571428571426,108.57142857142857,75.28571428571429,0,0,1,3,0,0,1,2,48.0,0,0,1,0,0,1,0
591,부산,2018,36,5.771428571428572,3.3999999999999986,-1.9000000000000021,9.7,3.3428571428571425,0.006714285714285714,0.9571428571428572,0.03471428571428571,0.04928571428571429,55.857142857142854,43.0,0,1,0,0,1,3,0,2,78.0,0,0,1,0,0,1,0
592,서울,2018,36,8.557142857142859,2.1999999999999993,-3.200000000000001,5.7,1.8714285714285714,0.006285714285714285,0.6571428571428571,0.03428571428571429,0.022714285714285715,123.71428571428571,42.57142857142857,0,0,0,1,1,2,2,1,248.0,0,0,1,0,0,1,0
593,울산,2018,36,7.185714285714285,3.0,-2.5,4.9,2.085714285714286,0.03357142857142857,0.8857142857142858,0.06657142857142857,0.05657142857142857,81.28571428571429,42.285714285714285,0,0,0,0,4,0,0,3,33.0,0,0,1,0,0,1,0
594,인천,2018,36,7.152380952380952,2.166666666666668,-1.7666666666666657,8.0,3.5142857142857147,0.005,0.3,0.03457142857142857,0.013285714285714286,31.428571428571427,11.714285714285714,0,0,0,0,0,2,0,5,78.0,0,0,1,0,0,1,0
595,광주,2018,37,7.8999999999999995,2.6999999999999993,-0.6999999999999993,5.8,1.6428571428571428,0.01742857142857143,0.6857142857142857,0.06728571428571428,0.032,78.28571428571429,54.714285714285715,0,6,0,0,0,1,0,0,39.0,0,0,1,0,0,0,1
596,대구,2018,37,6.4571428571428555,4.699999999999999,-1.9000000000000004,6.2,2.157142857142857,0.014285714285714285,1.1428571428571428,0.0662857142857143,0.06771428571428571,114.14285714285714,70.57142857142857,0,1,5,0,0,0,0,1,54.0,0,0,1,0,0,1,0
597,대전,2018,37,6.614285714285714,3.1000000000000014,-1.700000000000001,5.6,1.6857142857142857,0.009142857142857144,0.6714285714285715,0.03957142857142858,0.03314285714285714,92.28571428571429,57.0,0,2,4,0,0,0,0,1,57.0,0,0,1,0,0,1,0
598,부산,2018,37,5.457142857142857,3.0,-1.6000000000000014,6.9,3.042857142857143,0.008285714285714285,1.3285714285714287,0.03728571428571429,0.05157142857142857,87.28571428571429,55.285714285714285,0,6,0,0,1,0,0,0,78.0,0,0,1,0,0,1,0
599,서울,2018,37,7.557142857142856,2.099999999999998,-1.8000000000000007,3.7,1.3857142857142857,0.0064285714285714285,0.8142857142857143,0.03557142857142857,0.029285714285714283,112.14285714285714,37.142857142857146,0,2,0,3,0,2,0,0,279.0,0,0,1,0,0,1,0
600,울산,2018,37,4.571428571428571,4.400000000000002,-0.5,5.3,2.0571428571428574,0.026714285714285715,0.9857142857142858,0.05557142857142857,0.040999999999999995,105.57142857142857,39.285714285714285,2,1,0,0,0,0,1,3,19.0,0,0,1,0,0,0,1
601,인천,2018,37,6.790476190476191,1.43333333333333,-1.3000000000000007,5.5,2.6999999999999997,0.007571428571428571,0.34285714285714286,0.05128571428571428,0.020999999999999998,32.142857142857146,15.857142857142858,0,5,0,1,0,0,1,0,89.0,0,0,1,0,0,1,0
602,광주,2018,38,7.614285714285715,5.0,-2.5999999999999996,3.4,0.942857142857143,0.009285714285714286,0.5285714285714286,0.061,0.03214285714285715,69.85714285714286,52.285714285714285,1,2,0,0,2,1,0,1,42.0,0,0,1,0,0,0,1
603,대구,2018,38,7.728571428571428,7.099999999999998,-3.099999999999998,5.3,1.5285714285714287,0.018142857142857145,1.342857142857143,0.05914285714285714,0.07828571428571429,127.0,84.71428571428571,0,0,1,2,0,1,2,1,39.0,0,0,1,0,0,1,0
604,대전,2018,38,7.6000000000000005,5.300000000000001,-2.8000000000000007,4.7,1.1142857142857143,0.007,0.9428571428571428,0.03328571428571429,0.04542857142857143,82.85714285714286,43.142857142857146,0,0,2,0,2,0,1,2,43.0,0,0,1,0,0,1,0
605,부산,2018,38,5.3999999999999995,5.600000000000001,-0.8000000000000007,7.7,2.3857142857142857,0.011857142857142856,1.1285714285714286,0.04314285714285714,0.05171428571428571,77.42857142857143,59.285714285714285,0,1,0,0,2,1,0,3,72.0,0,0,1,0,0,0,1
606,서울,2018,38,7.185714285714285,3.8000000000000007,-2.5,5.3,1.5142857142857142,0.0071428571428571435,0.8571428571428571,0.03328571428571429,0.027285714285714285,166.28571428571428,44.42857142857143,0,2,0,0,0,4,0,1,278.0,0,0,1,0,0,1,0
607,울산,2018,38,7.3571428571428585,6.600000000000001,-2.3000000000000007,4.8,1.542857142857143,0.02114285714285714,0.8857142857142858,0.07628571428571429,0.03514285714285714,368.42857142857144,61.285714285714285,0,1,1,0,1,0,1,3,38.0,0,0,1,0,0,0,1
608,인천,2018,38,6.461904761904762,2.0333333333333314,-2.0666666666666664,7.6,2.757142857142857,0.009428571428571429,0.35714285714285715,0.08257142857142859,0.021714285714285714,42.42857142857143,24.0,0,1,1,1,0,1,0,3,107.0,0,0,1,0,0,1,0
609,광주,2018,39,10.085714285714287,1.7999999999999972,-2.5999999999999996,5.6,1.9285714285714286,0.0071428571428571435,0.5,0.056285714285714286,0.03542857142857143,54.57142857142857,33.142857142857146,0,6,0,0,1,0,0,0,31.0,0,0,1,0,0,1,0
610,대구,2018,39,9.842857142857143,6.0,-2.8000000000000007,7.1,1.7714285714285716,0.011571428571428571,1.3285714285714287,0.04342857142857143,0.06857142857142857,143.57142857142858,84.85714285714286,0,3,2,0,0,1,1,0,37.0,0,0,1,0,0,1,0
611,대전,2018,39,10.628571428571428,4.800000000000001,-3.0999999999999996,5.9,1.657142857142857,0.009,0.9714285714285714,0.04057142857142858,0.04428571428571428,109.28571428571429,47.857142857142854,0,4,1,0,0,0,0,2,36.0,0,0,1,0,0,1,0
612,부산,2018,39,6.957142857142857,6.099999999999998,-2.3999999999999986,7.7,3.142857142857143,0.011285714285714286,1.0285714285714287,0.047142857142857146,0.058857142857142865,102.14285714285714,70.71428571428571,3,2,0,0,0,0,1,1,45.0,0,0,1,0,0,1,0
613,서울,2018,39,9.957142857142857,4.800000000000001,-3.3999999999999986,5.5,1.5285714285714285,0.006285714285714285,0.6571428571428571,0.03428571428571429,0.028714285714285716,120.28571428571429,41.857142857142854,0,5,0,0,0,1,0,1,189.0,0,0,1,0,0,1,0
614,울산,2018,39,6.685714285714285,5.399999999999999,-1.700000000000001,6.1,2.5,0.027,0.9714285714285715,0.09342857142857143,0.05014285714285715,294.85714285714283,88.0,3,1,0,0,0,0,2,1,17.0,0,0,1,0,0,1,0
615,인천,2018,39,7.942857142857144,3.4333333333333336,-2.0999999999999996,8.2,3.1142857142857143,0.013428571428571429,0.4857142857142857,0.06628571428571428,0.03585714285714286,51.57142857142857,35.142857142857146,0,1,2,1,0,0,0,3,63.0,0,0,1,0,0,1,0
616,광주,2018,40,8.857142857142856,2.6000000000000014,-2.799999999999999,11.6,2.142857142857143,0.00842857142857143,0.5285714285714286,0.058,0.033,102.85714285714286,43.57142857142857,1,4,0,0,0,1,0,1,38.0,0,0,1,0,0,1,0
617,대구,2018,40,8.871428571428572,4.5,-3.6999999999999993,9.0,2.5142857142857147,0.01057142857142857,0.9857142857142858,0.05071428571428571,0.05285714285714286,130.71428571428572,83.42857142857143,0,1,2,0,0,1,3,0,58.0,0,0,1,0,0,1,0
618,대전,2018,40,9.042857142857143,2.700000000000003,-4.800000000000001,6.7,1.5714285714285714,0.011285714285714286,1.0142857142857142,0.03985714285714286,0.04428571428571428,99.71428571428571,62.857142857142854,0,0,0,3,0,0,0,4,42.0,0,0,1,0,0,0,1
619,부산,2018,40,6.885714285714286,3.3000000000000007,-1.1999999999999993,19.2,2.614285714285714,0.014857142857142859,1.3571428571428572,0.03471428571428571,0.066,90.71428571428571,63.285714285714285,0,2,0,0,3,2,0,0,58.0,0,0,1,0,0,1,0
620,서울,2018,40,8.785714285714286,2.6999999999999993,-4.0,6.1,1.8142857142857143,0.0074285714285714285,0.7857142857142857,0.02985714285714286,0.04528571428571428,60.142857142857146,42.42857142857143,0,2,0,0,0,4,0,1,229.0,0,0,1,0,0,1,0
621,울산,2018,40,8.414285714285715,4.199999999999999,-2.9000000000000004,12.9,2.585714285714286,0.016714285714285713,0.9,0.05914285714285714,0.038714285714285715,143.0,53.285714285714285,0,2,0,1,0,1,0,3,27.0,0,0,1,0,0,1,0
622,인천,2018,40,7.890476190476191,2.533333333333328,-3.5666666666666664,9.7,3.3714285714285714,0.0054285714285714284,0.39999999999999997,0.048571428571428564,0.031714285714285716,44.142857142857146,28.0,2,2,0,0,0,0,0,3,78.0,0,0,1,0,0,1,0
623,광주,2018,41,9.814285714285715,2.1000000000000014,-2.1999999999999993,5.0,1.3571428571428572,0.010285714285714285,0.7428571428571429,0.06671428571428571,0.040428571428571425,106.85714285714286,46.857142857142854,3,1,0,1,1,1,0,0,36.0,0,1,0,0,0,1,0
624,대구,2018,41,10.242857142857144,2.799999999999997,-3.5999999999999996,7.0,1.8,0.009,1.0571428571428572,0.05257142857142857,0.04699999999999999,113.85714285714286,73.0,0,0,2,0,0,2,2,1,63.0,0,1,0,0,0,1,0
625,대전,2018,41,11.414285714285715,2.1000000000000014,-3.3000000000000007,5.4,1.157142857142857,0.026857142857142857,1.0,0.04285714285714286,0.04542857142857143,104.85714285714286,65.57142857142857,0,1,1,1,0,0,0,4,40.0,0,1,0,0,0,1,0
626,부산,2018,41,8.157142857142857,3.0,-2.9000000000000004,7.7,1.542857142857143,0.015571428571428571,1.6428571428571428,0.04114285714285714,0.07357142857142858,115.28571428571429,75.0,0,1,0,0,0,1,1,4,74.0,0,0,1,0,0,1,0
627,서울,2018,41,10.971428571428572,3.4999999999999982,-3.1000000000000014,5.6,1.5142857142857142,0.0061428571428571435,0.6428571428571429,0.03142857142857143,0.048285714285714286,62.142857142857146,46.42857142857143,0,0,0,2,1,1,1,2,235.0,0,1,0,0,0,1,0
628,울산,2018,41,9.285714285714286,2.1999999999999993,-3.700000000000001,5.6,1.842857142857143,0.015714285714285715,0.7714285714285715,0.07742857142857143,0.04385714285714286,76.42857142857143,35.714285714285715,0,4,1,0,0,0,1,1,29.0,0,1,0,0,0,1,0
629,인천,2018,41,8.0,1.5666666666666682,-2.166666666666666,8.5,2.942857142857143,0.004,0.31428571428571433,0.024571428571428574,0.013571428571428571,34.42857142857143,15.142857142857142,0,0,0,1,0,0,0,6,92.0,0,1,0,0,0,1,0
630,광주,2018,42,11.5,1.3000000000000007,-2.8000000000000007,4.0,0.8571428571428571,0.00842857142857143,0.6142857142857142,0.07185714285714286,0.04157142857142857,94.28571428571429,57.285714285714285,3,1,0,0,1,0,0,2,19.0,0,1,0,0,0,1,0
631,대구,2018,42,12.285714285714286,3.1000000000000014,-2.0,4.2,1.2,0.015285714285714286,1.0714285714285714,0.04857142857142858,0.06142857142857143,92.42857142857143,47.0,0,0,3,1,0,0,1,2,53.0,0,1,0,0,0,1,0
632,대전,2018,42,12.314285714285715,2.200000000000003,-2.6000000000000005,3.8,0.8857142857142858,0.009571428571428573,0.8142857142857143,0.039,0.04128571428571428,85.85714285714286,41.714285714285715,1,0,1,0,0,1,0,4,50.0,0,1,0,0,0,1,0
633,부산,2018,42,9.014285714285714,1.4000000000000021,-1.0999999999999996,5.3,0.9714285714285714,0.008,1.5999999999999999,0.04,0.05842857142857143,90.42857142857143,62.57142857142857,0,0,1,1,0,0,0,5,71.0,0,0,1,0,0,1,0
634,서울,2018,42,11.971428571428572,1.3999999999999986,-1.5,3.8,1.2571428571428573,0.006,0.6142857142857142,0.03585714285714286,0.04214285714285714,57.285714285714285,46.857142857142854,0,1,0,0,0,2,4,0,277.0,0,1,0,0,0,1,0
635,울산,2018,42,10.242857142857144,1.7000000000000028,-2.6000000000000005,6.7,2.0142857142857142,0.024428571428571428,0.8142857142857143,0.07142857142857142,0.04814285714285714,90.14285714285714,41.857142857142854,0,1,1,0,0,0,0,5,29.0,0,1,0,0,0,1,0
636,인천,2018,42,8.938095238095238,1.6333333333333293,-2.2333333333333343,5.3,2.257142857142857,0.0035714285714285718,0.34285714285714286,0.026,0.014857142857142859,37.42857142857143,14.0,1,1,0,0,0,1,1,3,83.0,0,1,0,0,0,1,0
637,광주,2018,43,9.6,3.1000000000000014,-2.200000000000001,7.2,1.0714285714285714,0.014142857142857143,0.6142857142857142,0.06671428571428571,0.047999999999999994,82.57142857142857,54.57142857142857,0,1,0,0,2,3,0,1,39.0,0,1,0,0,0,1,0
638,대구,2018,43,11.214285714285714,2.599999999999998,-4.8,7.5,1.7285714285714284,0.011285714285714286,0.942857142857143,0.062,0.06285714285714286,117.28571428571429,59.0,0,0,1,0,0,1,3,2,48.0,0,1,0,0,0,1,0
639,대전,2018,43,10.314285714285715,2.1999999999999993,-4.1,7.1,1.2571428571428573,0.007285714285714286,0.942857142857143,0.03314285714285715,0.039142857142857146,71.71428571428571,32.142857142857146,0,0,1,2,0,0,2,2,33.0,0,1,0,0,0,1,0
640,부산,2018,43,8.328571428571427,2.3000000000000007,-4.0,10.1,2.1714285714285713,0.012714285714285714,1.1142857142857143,0.047142857142857146,0.041285714285714294,104.85714285714286,60.857142857142854,0,0,1,1,0,3,1,1,64.0,0,0,1,0,0,1,0
641,서울,2018,43,8.957142857142857,2.5,-3.7,5.9,1.5142857142857145,0.007571428571428571,0.7857142857142857,0.03142857142857143,0.04357142857142857,85.71428571428571,46.142857142857146,0,1,0,0,1,1,3,1,228.0,0,1,0,0,0,1,0
642,울산,2018,43,10.614285714285716,1.8000000000000007,-4.1,6.0,1.6999999999999997,0.02842857142857143,1.0142857142857145,0.06814285714285714,0.03214285714285715,82.0,30.0,0,2,0,0,1,2,1,1,18.0,0,1,0,0,0,1,0
643,인천,2018,43,7.490476190476191,2.6333333333333346,-2.6333333333333355,10.9,2.9,0.004857142857142858,0.37142857142857144,0.036571428571428574,0.02014285714285714,40.57142857142857,18.428571428571427,1,0,0,0,0,1,2,3,81.0,0,1,0,0,0,1,0
644,광주,2018,44,11.671428571428573,2.900000000000002,-1.8999999999999995,4.4,0.9857142857142858,0.007857142857142858,0.5714285714285714,0.06571428571428571,0.03685714285714286,71.57142857142857,31.714285714285715,1,4,0,0,0,1,0,1,29.0,0,1,0,0,0,1,0
645,대구,2018,44,14.342857142857143,2.1000000000000014,-2.9000000000000004,5.4,1.4142857142857144,0.010285714285714285,1.0571428571428572,0.05171428571428571,0.06642857142857142,107.57142857142857,55.714285714285715,0,0,0,0,0,4,2,1,47.0,0,1,0,0,0,1,0
646,대전,2018,44,13.157142857142857,2.5999999999999996,-4.8,4.1,1.0285714285714287,0.008428571428571428,0.8428571428571429,0.03628571428571429,0.04328571428571428,98.71428571428571,65.0,1,1,0,1,0,0,0,4,37.0,0,1,0,0,0,1,0
647,부산,2018,44,9.87142857142857,1.8000000000000007,-2.5999999999999996,8.1,2.5,0.005999999999999999,0.6714285714285715,0.04114285714285714,0.02885714285714286,100.57142857142857,36.857142857142854,0,0,1,0,1,1,1,3,65.0,0,1,0,0,0,1,0
648,서울,2018,44,12.099999999999998,3.8000000000000007,-2.7,5.3,1.4571428571428573,0.006142857142857143,0.8428571428571429,0.03014285714285714,0.05971428571428572,51.142857142857146,39.857142857142854,0,0,0,0,0,3,3,1,246.0,0,1,0,0,0,1,0
